Index,Id,Title,netProfit,grossrevenue,reasonForSale,niches,countries
152,7f9e0256-0476-4688-9bfc-cd37bd233c01,$69.3K Per Month Amazon FBA Site in the Health & Fitness Niche,18281,69260,The Seller would like to use the capital for other projects.,Health & Fitness Personal Care,US
153,f37bd76e-2da5-4cfa-a94c-566a6e052b0f,$24.8K Per Month Display Advertising Site in the Religion & Spirituality Niche,24314,24842,The Seller is looking to use the capital to get into property development.,Religion & Spirituality,US
154,119e65cc-2087-46ea-8fe3-a86947f9eb36,$18.5K Per Month Affiliate Site in the Home Niche,18109,18530,The Seller would like to invest their time in other areas.,Home,US
155,c85f9c12-7568-429d-a981-670ff9f99d00,$81.5K Per Month Amazon FBA Site in the Advertising Niche,20577,81519,The Seller would like to explore other opportunities.,Advertising Information Lifestyle,US
156,bead261c-97b7-4ec1-b73e-e3389f386554,$78.1K Per Month Service Site in the Business Niche,19625,78148,The Seller would like to explore other opportunities.,Business,US
157,b2345599-9342-4bdf-914d-80e955620d7a,$44.0K Per Month Amazon FBA Site in the Art Niche,19129,43950,The Seller would like to explore other opportunities.,Art Occasions & Gifts,US
158,2d5861bc-293a-492e-8988-07eba1765af2,$17.6K Per Month Amazon Associates Site in the Sports Niche,17097,17571,The Seller would like to focus on other opportunities.,Sports,US
159,b03b3c33-497d-4495-b534-6e6f33d69bde,$76.7K Per Month Amazon FBA Site in the Baby Care Niche,24522,76691,The Seller would like to raise capital for another business venture and property investment and has been considering a sale for quite some time now.,Baby Care,US
160,131c40c1-20d7-46dc-9778-f62442659405,$43.5K Per Month Amazon KDP Site in the Romance Niche,22464,43524,The Seller would like to explore other opportunities.,Romance,US
161,fe9ee28b-640d-4d08-9101-afbeda3b864f,$19.5K Per Month Display Advertising Site in the Health & Fitness Niche,18345,19501,The Seller would like to focus on other opportunities.,Health & Fitness,US
162,bb40b703-241f-49d0-8def-b1ef6c4f4d66,$77.9K Per Month Amazon FBA Site in the Home Niche,17162,77858,The Seller would like to explore other opportunities.,Home Occasions & Gifts,US
163,3ed53287-3165-4a9f-957c-5d6959c07f82,$76.4K Per Month Amazon FBA Site in the Health & Fitness Niche,25614,76369,The Seller needs capital for other business ideas and would like to start a Kickstarter campaign.,Health & Fitness Home Outdoors,US
164,6db1061d-2d15-485f-a9c8-c6f0b9c08c3e,$19.7K Per Month Display Advertising Site in the Technology Niche,19449,19714,The Seller would like to dedicate their time to other projects.,Technology,US
165,4bc48aee-02c6-4845-8119-42434b6bb3e2,$159.9K Per Month Amazon FBA Site in the Kitchenware Niche,28955,159890,The Seller is working on a new brand and wants to fund this new business venture.,Kitchenware,US
166,70b5c7df-d8b3-4398-b542-4927be16886c,$71.7K Per Month Amazon FBA Site in the Occasions & Gifts Niche,17688,71722,The Seller would like the capital for other ventures.,Occasions & Gifts,US
167,c28e962c-7c3f-483e-a6ed-f5c8f1f4c270,$64.5K Per Month Amazon FBA Site in the Hobbies Niche,20242,64510,The Seller would like the capital for other projects.,Hobbies Lifestyle Kitchenware,US
168,1d3b2876-67e6-413c-9b95-a2d52579ecc4,$157.0K Per Month Amazon FBA Site in the Health & Fitness Niche,26540,156998,The Seller is looking to use the capital to grow an offline business.,Health & Fitness Occasions & Gifts,US
169,b8d3cc12-742e-4720-a3fc-c758657b0865,$28.3K Per Month Amazon KDP Site in the Books Niche,19858,28304,The Seller would like to use the capital for other projects.,Books News & Education,US
170,ee978857-4f5d-42ad-bdd0-0dea3460dff3,$21.5K Per Month Affiliate Site in the Finance Niche,20263,21452,The Seller would like to focus on other opportunities.,Finance,US
171,f7ec1b78-a111-4ca2-a72a-4651518bf9c3,$69.9K Per Month Amazon FBA Site in the Home Niche,19241,69873,The Seller would like to explore other opportunities.,Home Occasions & Gifts,US
172,5e334750-17fb-46af-9e6c-f7a68a477df2,$19.9K Per Month Lead Gen Site in the Technology Niche,19686,19919,The seller and their business partner would like to focus on other business opportunities,Technology,US
173,9913533e-330e-4933-9537-12e8f5647356,$84.4K Per Month Amazon FBA Site in the Electronics Niche,24593,84391,"Both of the founders are full-time students. While they would love to continue working on the business, they do not have time and would rather pursue their academics and other projects.",Electronics,US
174,058161a7-9de5-4f1b-af63-69fe092f566b,$103.1K Per Month Amazon FBA Site in the Home Niche,18628,103107,The Seller would like to focus on one of their other businesses in another niche.,Home Kitchenware,US
175,b3733adc-f12e-4865-9170-65cca91466d9,$36.5K Per Month Digital Product Site in the Legal Niche,18179,36513,The Seller would like to start a family and also wants to focus on their other business,Legal,US
176,0d6cc6ab-c1f8-4839-ad41-e85587cb635e,$178.0K Per Month Amazon FBA Site in the Home Niche,25849,177979,The Seller would like to explore other opportunities.,Home,US
177,0eb0f382-d8fa-4dc6-858b-cf1fbd027b37,$24.7K Per Month Display Advertising Site in the News & Education Niche,17820,24693,The Seller would like the capital for other projects.,News & Education,US
178,890f02d1-e6d9-44e4-8b49-fdfdbf983837,$18.1K Per Month Affiliate Site in the Jewelry Niche,18031,18148,The Seller would like to focus on other business opportunities,Jewelry,US
179,498d1307-30c5-437e-be89-762fd87e4d78,$34.1K Per Month Service Site in the Legal Niche,22889,34138,Seller has multiple unrelated projects going on right now and would like to direct funds and resources to those other projects.,Legal,US
180,3cf1bcc2-fcb5-479c-b22e-3761624f91f7,$85.5K Per Month Amazon FBA Site in the Outdoors Niche,19850,85537,The Seller would like to explore new business opportunities.,Outdoors,US
181,61bfc3db-7f55-4c02-8612-908a5526cde2,$209.2K Per Month eCommerce Site in the Art Niche,25833,209171,The Seller would like to utilize the capital earned from the sale.,Art Hobbies,US
182,44186203-b0f2-43bc-bde1-39c539c614ce,$16.3K Per Month Display Advertising Site in the Pet Care Niche,16219,16251,The Seller would like to explore new opportunities.,Pet Care,US
183,cea41aac-da4a-44e1-8184-02cb8c66451c,$57.6K Per Month Amazon FBA Site in the Home Niche,15528,57593,The Seller would like the capital for other projects.,Home,US
184,81661bee-002e-466b-9b69-bda9b905a9d6,$28.3K Per Month Digital Product Site in the Business Niche,21223,28325,The Seller would like to focus on other business opportunities.,Business,US
185,0069ee78-a23c-402a-9aeb-ffdaa9f19ca8,$91.2K Per Month Amazon FBA Site in the Home Niche,19398,91196,The Seller would like to focus on another business opportunity.,Home,US
186,ff79bc9c-4d02-48a5-aadb-04eb64083569,$86.2K Per Month Amazon FBA Site in the Pet Care Niche,15321,86232,The Seller would like the capital for other opportunities.,Pet Care,US
187,3a3535d8-90fa-4616-8925-91a20b43e405,$90.1K Per Month Amazon FBA Site in the Equipment Niche,16695,90059,The Seller would like the capital for other ventures.,Equipment,US
188,666e85d8-ad89-4a7c-99fe-b12c55fd64f0,$17.6K Per Month Affiliate Site in the Travel Niche,15962,17554,The Seller would like to explore other opportunities.,Travel,US
189,3a169818-4d9e-4aad-b3d6-2373ba0b4bd9,$55.3K Per Month Amazon FBA Site in the Outdoors Niche,18303,55322,The Seller would like to explore new business opportunities.,Outdoors,US
190,c87b63ee-035d-4360-8048-ff2a1f978fbe,$129.5K Per Month Amazon FBA Site in the Baby Care Niche,28140,129517,The seller is looking to take a break and start a new business which requires more investments.,Baby Care,US
191,ea17629e-04cf-4e40-920f-cb8b2cfed1f4,$54.6K Per Month Amazon FBA Site in the Beauty Niche,16892,54607,The Seller would like the capital from the sale for other opportunities.,Beauty Personal Care,US
192,8969f660-3808-479a-b62a-94323b691348,$16.5K Per Month Affiliate Site in the Technology Niche,15426,16466,The Seller would like to focus on other projects.,Technology Finance,US
193,a07f4987-b66e-4f76-8b45-14ae53da0639,$55.8K Per Month Amazon FBA Site in the Apparel & Accessories Niche,16474,55766,The Seller would like to pursue new opportunities.,Apparel & Accessories,US
194,7f4882ce-8eb9-4f7c-91a7-17b754dc8172,$57.2K Per Month Service Site in the Digital Media Niche,25802,57151,The Seller is looking to spend more time with their family.,Digital Media,US
195,b7867492-4524-4192-b8ac-b8d354f4e24b,$15.2K Per Month Display Advertising Site in the Food & Beverages Niche,15011,15190,The Seller would like to use the capital for other projects.,Food & Beverages,US
196,85d4b411-1e25-4c33-ae5b-4306319ae138,$20.5K Per Month Display Advertising Site in the Home Niche,18826,20471,The Seller would like to explore other opportunities.,Home Hobbies,US
197,0a56247c-c1e3-4b0a-945e-b79e37dddbf3,$30.1K Per Month Amazon KDP Site in the Food & Beverages Niche,16399,30124,The Seller would like to explore other opportunities.,Food & Beverages Culinary,US
198,7753de5a-8d77-4431-90e3-508cd92d46c8,$20.0K Per Month Display Advertising Site in the Home Niche,15923,19987,The Seller would like to explore other opportunities.,Home Real Estate,US
199,45e6bacf-0ffc-40bc-9bbc-2aefd8e588f4,$46.5K Per Month Amazon FBA Site in the Gaming Niche,15537,44399,The Seller would like to use the capital for other projects.,Gaming,US
200,e31952f0-0ade-46db-bd72-a4ef7d0353a6,$22.6K Per Month Display Advertising Site in the Outdoors Niche,14804,22570,The Seller would like to focus on other opportunities,Outdoors Hobbies Lifestyle Travel,US
201,a905d6a6-cec9-41c5-8a61-643dcb065239,$16.7K Per Month Affiliate Site in the Pet Care Niche,16363,16697,The Seller would like to use the capital for other projects.,Pet Care Technology,US
202,d150a54d-3c6c-42fc-9500-a82c1f5a476d,$92.9K Per Month Amazon FBA Site in the Health & Fitness Niche,24471,92908,The seller has interest in another business.,Health & Fitness,US
203,0dd9d7d0-9571-4967-97b9-e59cee58a6ac,$43.1K Per Month Amazon FBA Site in the Hobbies Niche,13952,43136,The Seller would like to explore other opportunities.,Hobbies,US
204,e97f0504-c095-49c7-85ed-8a8fb0347c70,$52.7K Per Month Service Site in the Electronic Cigarettes Niche,22517,52671,The seller is looking for capital to build another business in a niche they are more passionate about.,Electronic Cigarettes,US
205,720b2955-ef57-4d36-9b13-d28a6e2f7edc,$38.7K Per Month Amazon FBA Site in the Baby Care Niche,13763,38692,The Seller would like to explore other opportunities.,Baby Care Children,US
206,9abe26fd-9c92-4669-9f6e-12c11cfbc364,$122.5K Per Month Amazon FBA Site in the Personal Care Niche,18150,122488,The Seller would like to focus on other opportunities.,Personal Care,US
207,90812936-c70f-451b-9d39-c43f3b27eebe,$29.5K Per Month Service Site in the Business Niche,15965,29533,The Seller would like to focus on other opportunities.,Business SEO Information,US
208,529a0192-073a-4960-b706-99e66565aba8,$154.1K Per Month Amazon FBA Site in the Office Supply Niche,17021,154089,The Seller would like to explore other opportunities.,Office Supply Home,US
209,ca84f953-7937-4a44-9618-ca6ad4e352de,$69.8K Per Month Amazon FBA Site in the Home Niche,22252,69750,The Seller would like to focus on other opportunities.,Home,US
210,a6f0dc8d-8056-4beb-8f46-deb67f1aa191,$69.4K Per Month Amazon FBA Site in the Home Niche,16376,69371,The Seller has other opportunities they would like to focus on.,Home,US
211,26c2ccba-ad79-463e-b763-9492c5091b1c,$16.7K Per Month Display Advertising Site in the Apparel & Accessories Niche,16347,16674,The Seller would like to explore other business opportunities.,Apparel & Accessories Electronics,US
212,869be3d2-d046-4c49-84f5-93153930533c,$51.3K Per Month Amazon FBA Site in the Personal Care Niche,19300,51250,The Seller is moving and feels it will be hard to keep up with the business. They will also start coaching.,Personal Care,US
213,45b1dafd-144d-4cf2-8234-8d7abf3d4500,$13.2K Per Month Display Advertising Site in the Information Niche,13212,13232,The Seller would like to explore other opportunities.,Information Technology,US
214,c55193a7-e772-45a7-9403-9e3f3a1d0453,$52.6K Per Month Amazon FBA Site in the Apparel & Accessories Niche,18028,52606,The seller has co-founded another business and needs to focus primarily on that business.,Apparel & Accessories Home Office Supply,US
215,fe056d9a-2af0-4abe-807b-394d9b4d5851,$84.3K Per Month Amazon FBA Site in the Personal Care Niche,18479,84263,The Seller would like to free up time to invest into different projects.,Personal Care,US
216,6d381f71-5ba4-4fc1-b0fd-719e65c530f9,$64.5K Per Month Amazon FBA Site in the Hobbies Niche,22416,64494,The Seller has an opportunity and needs capital to start the new venture.,Hobbies,US
217,08b1eaf5-2de7-405c-aaf3-4998e3ce8a5d,$36.9K Per Month Amazon FBA Site in the Supplements Niche,15255,36888,The Seller would like to focus on other opportunities.,Supplements,US
218,a53aff65-d097-4731-a9e5-2795171e0690,$59.8K Per Month Amazon FBA Site in the Kitchenware Niche,19290,59793,The Seller would like to focus on other business opportunities within a different niche.,Kitchenware,US
219,14eee57e-8b7b-40b2-b34b-6671d085a7e7,$75.0K Per Month Amazon FBA Site in the Apparel & Accessories Niche,15028,74982,The Seller would like to explore other opportunities.,Apparel & Accessories Children,US
220,fc5b1e4c-8c5d-41f5-b9d1-bff65b2283d0,$73.8K Per Month Amazon FBA Site in the Occasions & Gifts Niche,18093,73797,The Seller would like to focus on other business opportunities in a different niche.,Occasions & Gifts,US
221,bd6fd668-5564-43a2-a774-d66e1d09ce79,$28.4K Per Month Amazon FBA Site in the Occasions & Gifts Niche,13372,28412,The Seller would like to focus on other opportunities.,Occasions & Gifts,US
222,a91b3b45-7add-45f1-848b-b38943dce88f,$36.2K Per Month DropShipping Site in the Apparel & Accessories Niche,18040,36168,Sellers are focusing on other business ventures ideas.,Apparel & Accessories,US
223,8ea7f828-a063-461c-975e-1ca7b4e918be,$15.4K Per Month Display Advertising Site in the Gaming Niche,14172,15359,The Seller would like to use the capital for other projects.,Gaming,US
224,6cd6bcb0-8398-4d9d-b997-99b62325191a,$59.4K Per Month Amazon FBA Site in the Home Niche,13942,59390,The Seller would like to focus on other opportunities.,Home,US
225,47e29adb-00a0-41eb-bb45-e792fc3bddc3,$19.3K Per Month Affiliate Site in the News & Education Niche,18725,19333,The Seller would like to focus on other business opportunities.,News & Education,US
226,7891bf92-d4fa-46cd-8d99-7449de7eaa95,$21.9K Per Month Affiliate Site in the Technology Niche,21366,21949,The seller is looking to sell this business because they currently have absolutely no time to work on it.,Technology,US
227,523ba95d-5be5-4566-904f-ef25b3225b28,$18.7K Per Month Lead Gen Site in the Finance Niche,18084,18660,The Seller would like to focus on other opportunities.,Finance,US
228,221c6935-3401-452d-90be-b9bcfdf9ce73,$60.4K Per Month Amazon FBA Site in the Sports Niche,14168,60350,The Seller would like to explore other opportunities.,Sports,US
229,f87ba8cc-2eaa-477a-b324-c7a2336014ad,$47.1K Per Month Amazon FBA Site in the Culinary Niche,20503,47124,The Seller needs capital to start an offline business.,Culinary,US
230,30f0c1db-02c7-40d0-aa5c-79f54621e490,$63.7K Per Month Amazon FBA Site in the Baby Care Niche,11649,63684,The Seller would like to focus on other business opportunities.,Baby Care,US
